Time stamp,Reward,Error,Kp,Tn,Tv,setpoint,learning_rate,num_policy,num_reward,Status
10105,-289.99999996067913,289.99999996099234,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10106,-289.99999996099234,289.99999996130293,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10107,-289.99999996130293,289.99999996161114,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10108,-289.99999996161114,289.99999996191684,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10109,-289.99999996191684,289.99999996222016,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10110,-289.99999996222016,289.99999996252103,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10111,-289.99999996252103,289.9999999628195,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10112,-289.9999999628195,289.9999999631156,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10113,-289.9999999631156,289.9999999634093,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10114,-289.9999999634093,289.9999999637008,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10115,-289.9999999637008,289.9999999639898,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10116,-289.9999999639898,289.99999996427664,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10117,-289.99999996427664,289.9999999645611,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10118,-289.9999999645611,289.99999996484337,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10119,-289.99999996484337,289.99999996512327,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10120,-289.99999996512327,289.99999996540106,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10121,-289.99999996540106,289.9999999656766,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10122,-289.9999999656766,289.99999996594994,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10123,-289.99999996594994,289.99999996622114,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10124,-289.99999996622114,289.9999999664901,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10125,-289.9999999664901,289.999999966757,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10126,-289.999999966757,289.9999999670217,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10127,-289.9999999670217,289.99999996728434,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10128,-289.99999996728434,289.9999999675449,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10129,-289.9999999675449,289.99999996780343,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10130,-289.99999996780343,289.9999999680598,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10131,-289.9999999680598,289.99999996831417,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10132,-289.99999996831417,289.9999999685665,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10133,-289.9999999685665,289.99999996881684,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10134,-289.99999996881684,289.99999996906513,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10135,-289.99999996906513,289.9999999693115,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10136,-289.9999999693115,289.9999999695559,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10137,-289.9999999695559,289.99999996979835,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10138,-289.99999996979835,289.9999999700389,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10139,-289.9999999700389,289.9999999702775,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10140,-289.9999999702775,289.9999999705142,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10141,-289.9999999705142,289.99999997074906,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10142,-289.99999997074906,289.999999970982,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10143,-289.999999970982,289.9999999712131,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10144,-289.9999999712131,289.9999999714423,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10145,-289.9999999714423,289.9999999716698,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10146,-289.9999999716698,289.99999997189536,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10147,-289.99999997189536,289.9999999721192,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10148,-289.9999999721192,289.99999997234124,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10149,-289.99999997234124,289.9999999725615,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10150,-289.9999999725615,289.99999997278,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10151,-289.99999997278,289.99999997299676,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10152,-289.99999997299676,289.99999997321186,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10153,-289.99999997321186,289.99999997342513,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10154,-289.99999997342513,289.9999999736368,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10155,-289.9999999736368,289.99999997384674,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10156,-289.99999997384674,289.999999974055,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10157,-289.999999974055,289.99999997426164,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10158,-289.99999997426164,289.9999999744666,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10159,-289.9999999744666,289.99999997467,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10160,-289.99999997467,289.9999999748718,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10161,-289.9999999748718,289.9999999750719,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10162,-289.9999999750719,289.9999999752704,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10163,-289.9999999752704,289.9999999754674,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10164,-289.9999999754674,289.9999999756627,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10165,-289.9999999756627,289.99999997585655,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10166,-289.99999997585655,289.9999999760488,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10167,-289.9999999760488,289.99999997623956,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10168,-289.99999997623956,289.9999999764288,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10169,-289.9999999764288,289.9999999766165,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10170,-289.9999999766165,289.9999999768027,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10171,-289.9999999768027,289.99999997698745,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10172,-289.99999997698745,289.9999999771707,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10173,-289.9999999771707,289.99999997735256,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10174,-289.99999997735256,289.99999997753287,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10175,-289.99999997753287,289.9999999777118,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10176,-289.9999999777118,289.9999999778893,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10177,-289.9999999778893,289.9999999780654,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10178,-289.9999999780654,289.99999997824,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10179,-289.99999997824,289.99999997841337,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10180,-289.99999997841337,289.99999997858527,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10181,-289.99999997858527,289.9999999787558,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10182,-289.9999999787558,289.99999997892496,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10183,-289.99999997892496,289.99999997909276,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10184,-289.99999997909276,289.9999999792593,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10185,-289.9999999792593,289.9999999794245,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10186,-289.9999999794245,289.9999999795883,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10187,-289.9999999795883,289.9999999797509,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10188,-289.9999999797509,289.99999997991216,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10189,-289.99999997991216,289.9999999800721,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10190,-289.9999999800721,289.99999998023077,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10191,-289.99999998023077,289.9999999803882,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10192,-289.9999999803882,289.99999998054443,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10193,-289.99999998054443,289.9999999806994,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10194,-289.9999999806994,289.99999998085303,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10195,-289.99999998085303,289.99999998100554,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10196,-289.99999998100554,289.99999998115675,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10197,-289.99999998115675,289.9999999813068,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10198,-289.9999999813068,289.99999998145574,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10199,-289.99999998145574,289.9999999816034,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10200,-289.9999999816034,289.9999999817499,0.1,0.0,1.6817259788513184,40.0,0.001,1.0,0.0,ok
10201,-289.9999999817499,289.99999998189526,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10202,-289.99999998189526,289.9999999820394,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10203,-289.9999999820394,289.99999998218243,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10204,-289.99999998218243,289.9999999823243,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10205,-289.9999999823243,289.99999998246506,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10206,-289.99999998246506,289.9999999826047,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10207,-289.9999999826047,289.99999998274325,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10208,-289.99999998274325,289.9999999828807,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10209,-289.9999999828807,289.999999983017,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10210,-289.999999983017,289.9999999831523,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10211,-289.9999999831523,289.99999998328644,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10212,-289.99999998328644,289.99999998341957,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10213,-289.99999998341957,289.9999999835516,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10214,-289.9999999835516,289.99999998368264,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10215,-289.99999998368264,289.99999998381253,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10216,-289.99999998381253,289.9999999839414,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10217,-289.9999999839414,289.9999999840693,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10218,-289.9999999840693,289.99999998419617,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10219,-289.99999998419617,289.9999999843221,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10220,-289.9999999843221,289.9999999844469,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10221,-289.9999999844469,289.99999998457076,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10222,-289.99999998457076,289.99999998469366,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10223,-289.99999998469366,289.99999998481553,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10224,-289.99999998481553,289.9999999849365,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10225,-289.9999999849365,289.99999998505643,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10226,-289.99999998505643,289.99999998517546,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10227,-289.99999998517546,289.99999998529347,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10228,-289.99999998529347,289.99999998541057,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10229,-289.99999998541057,289.9999999855268,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10230,-289.9999999855268,289.99999998564203,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10231,-289.99999998564203,289.9999999857564,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10232,-289.9999999857564,289.99999998586986,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10233,-289.99999998586986,289.99999998598236,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10234,-289.99999998598236,289.99999998609405,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10235,-289.99999998609405,289.9999999862047,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10236,-289.9999999862047,289.9999999863146,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10237,-289.9999999863146,289.9999999864236,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10238,-289.9999999864236,289.99999998653175,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10239,-289.99999998653175,289.99999998663895,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10240,-289.99999998663895,289.99999998674537,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10241,-289.99999998674537,289.9999999868509,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10242,-289.9999999868509,289.9999999869557,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10243,-289.9999999869557,289.9999999870595,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10244,-289.9999999870595,289.9999999871626,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10245,-289.9999999871626,289.9999999872648,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10246,-289.9999999872648,289.9999999873662,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10247,-289.9999999873662,289.9999999874668,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10248,-289.9999999874668,289.99999998756664,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10249,-289.99999998756664,289.9999999876657,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10250,-289.9999999876657,289.9999999877639,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10251,-289.9999999877639,289.9999999878613,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10252,-289.9999999878613,289.99999998795806,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10253,-289.99999998795806,289.9999999880539,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10254,-289.9999999880539,289.99999998814906,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10255,-289.99999998814906,289.9999999882434,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10256,-289.9999999882434,289.99999998833704,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10257,-289.99999998833704,289.9999999884299,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10258,-289.9999999884299,289.99999998852206,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10259,-289.99999998852206,289.99999998861347,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10260,-289.99999998861347,289.99999998870413,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10261,-289.99999998870413,289.9999999887941,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10262,-289.9999999887941,289.99999998888336,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10263,-289.99999998888336,289.99999998897187,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10264,-289.99999998897187,289.9999999890597,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10265,-289.9999999890597,289.99999998914683,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10266,-289.99999998914683,289.9999999892333,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10267,-289.9999999892333,289.999999989319,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10268,-289.999999989319,289.99999998940405,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10269,-289.99999998940405,289.9999999894884,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10270,-289.9999999894884,289.9999999895722,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10271,-289.9999999895722,289.99999998965524,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10272,-289.99999998965524,289.9999999897376,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10273,-289.9999999897376,289.9999999898193,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10274,-289.9999999898193,289.99999998990035,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10275,-289.99999998990035,289.9999999899808,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10276,-289.9999999899808,289.9999999900606,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10277,-289.9999999900606,289.99999999013977,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10278,-289.99999999013977,289.9999999902183,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10279,-289.9999999902183,289.99999999029626,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10280,-289.99999999029626,289.9999999903735,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10281,-289.9999999903735,289.9999999904502,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10282,-289.9999999904502,289.9999999905262,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10283,-289.9999999905262,289.9999999906016,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10284,-289.9999999906016,289.99999999067643,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10285,-289.99999999067643,289.99999999075067,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10286,-289.99999999075067,289.99999999082434,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10287,-289.99999999082434,289.99999999089744,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10288,-289.99999999089744,289.99999999096997,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10289,-289.99999999096997,289.9999999910418,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10290,-289.9999999910418,289.9999999911132,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10291,-289.9999999911132,289.9999999911839,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10292,-289.9999999911839,289.9999999912542,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10293,-289.9999999912542,289.9999999913238,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10294,-289.9999999913238,289.9999999913929,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10295,-289.9999999913929,289.99999999146144,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10296,-289.99999999146144,289.9999999915295,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10297,-289.9999999915295,289.99999999159695,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10298,-289.99999999159695,289.9999999916639,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10299,-289.9999999916639,289.9999999917303,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10300,-289.9999999917303,289.99999999179613,0.1,0.0,0.16901887953281403,40.0,0.001,1.0,0.0,ok
10301,-289.99999999179613,289.9999999918615,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10302,-289.9999999918615,289.9999999919263,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10303,-289.9999999919263,289.9999999919906,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10304,-289.9999999919906,289.99999999205437,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10305,-289.99999999205437,289.99999999211764,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10306,-289.99999999211764,289.9999999921804,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10307,-289.9999999921804,289.9999999922427,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10308,-289.9999999922427,289.9999999923044,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10309,-289.9999999923044,289.99999999236576,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10310,-289.99999999236576,289.9999999924266,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10311,-289.9999999924266,289.9999999924869,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10312,-289.9999999924869,289.9999999925467,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10313,-289.9999999925467,289.99999999260604,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10314,-289.99999999260604,289.9999999926649,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10315,-289.9999999926649,289.99999999272336,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10316,-289.99999999272336,289.99999999278134,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10317,-289.99999999278134,289.99999999283875,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10318,-289.99999999283875,289.99999999289577,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10319,-289.99999999289577,289.9999999929523,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10320,-289.9999999929523,289.9999999930085,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10321,-289.9999999930085,289.9999999930642,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10322,-289.9999999930642,289.99999999311945,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10323,-289.99999999311945,289.9999999931742,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10324,-289.9999999931742,289.9999999932286,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10325,-289.9999999932286,289.9999999932826,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10326,-289.9999999932826,289.999999993336,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10327,-289.999999993336,289.999999993389,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10328,-289.999999993389,289.9999999934417,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10329,-289.9999999934417,289.999999993494,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10330,-289.999999993494,289.9999999935457,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10331,-289.9999999935457,289.9999999935971,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10332,-289.9999999935971,289.99999999364815,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10333,-289.99999999364815,289.99999999369874,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10334,-289.99999999369874,289.9999999937489,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10335,-289.9999999937489,289.99999999379867,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10336,-289.99999999379867,289.9999999938481,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10337,-289.9999999938481,289.99999999389706,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10338,-289.99999999389706,289.9999999939456,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10339,-289.9999999939456,289.9999999939939,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10340,-289.9999999939939,289.9999999940417,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10341,-289.9999999940417,289.9999999940891,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10342,-289.9999999940891,289.99999999413626,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10343,-289.99999999413626,289.9999999941829,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10344,-289.9999999941829,289.9999999942292,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10345,-289.9999999942292,289.99999999427524,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10346,-289.99999999427524,289.9999999943208,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10347,-289.9999999943208,289.999999994366,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
10348,-289.999999994366,289.9999999944109,0.1,0.0,0.0,40.0,0.001,1.0,0.0,ok
